Township Name,Sale date,Street,Type,Tenure,Storey,Bedrooms,Land area,Built-up,Price,Price PSF
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",15/03/2023,JALAN BURUNG TUAR,Terrace House - intermediate,Leasehold,2,-,"1,765 sq. ft.",-,"RM 990,000",RM 561
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",02/03/2023,JALAN 2/37B,Terrace House - intermediate,Leasehold,1,-,"1,765 sq. ft.",-,"RM 650,000",RM 368
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",01/03/2023,JALAN BURUNG SERINDIT,Terrace House - intermediate,Leasehold,1,-,"1,755 sq. ft.",-,"RM 750,000",RM 427
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",10/02/2023,JALAN BURUNG TAKUR,Terrace House - intermediate,Leasehold,2,-,"1,765 sq. ft.",-,"RM 1,140,000",RM 646
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",19/01/2023,JALAN BURUNG SERINDIT,Terrace House - end lot,Leasehold,1,-,"2,562 sq. ft.",-,"RM 1,000,000",RM 390
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",10/01/2023,JALAN BUKIT MALURI 12,Terrace House - intermediate,Leasehold,2,-,"1,765 sq. ft.",-,"RM 950,000",RM 538
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",29/12/2022,JALAN BURUNG SITAR,Terrace House - intermediate,Leasehold,2,-,"1,765 sq. ft.",-,"RM 1,000,000",RM 567
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",21/12/2022,JALAN BURUNG BELATUK,Terrace House - intermediate,Leasehold,1,-,"1,765 sq. ft.",-,"RM 750,000",RM 425
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",02/12/2022,JALAN BUKIT MALURI 6,Terrace House - intermediate,Leasehold,2,-,"1,873 sq. ft.",-,"RM 950,000",RM 507
"TAMAN BUKIT MALURI, Kepong, Kuala Lumpur",22/11/2022,LORONG BRG. BAYAN 1,Terrace House - intermediate,Leasehold,2,-,"1,765 sq. ft.",-,"RM 1,150,000",RM 652
"P' Residence, Kuching, Sarawak",02/03/2023,-,"1,227 sq. ft.","RM 230,000",RM 187
"P' Residence, Kuching, Sarawak",19/01/2023,-,"1,226 sq. ft.","RM 400,000",RM 326
"P' Residence, Kuching, Sarawak",17/01/2023,-,"1,153 sq. ft.","RM 200,000",RM 173
"P' Residence, Kuching, Sarawak",05/01/2023,-,"1,153 sq. ft.","RM 200,000",RM 173
"P' Residence, Kuching, Sarawak",30/12/2022,-,"1,227 sq. ft.","RM 350,000",RM 285
"P' Residence, Kuching, Sarawak",02/12/2022,-,"2,372 sq. ft.","RM 500,000",RM 211
"P' Residence, Kuching, Sarawak",23/11/2022,-,"1,218 sq. ft.","RM 200,000",RM 164
"P' Residence, Kuching, Sarawak",22/11/2022,-,"12,416 sq. ft.","RM 100,000",RM 8
"P' Residence, Kuching, Sarawak",04/11/2022,-,"1,227 sq. ft.","RM 480,000",RM 391
"P' Residence, Kuching, Sarawak",02/11/2022,-,"1,117 sq. ft.","RM 250,000",RM 224
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",09/02/2023,JALAN SELASIH 40,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 350,000",RM 269
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",31/01/2023,JALAN SELASIH 37,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 370,000",RM 284
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",29/12/2022,JALAN ASLI 18,Terrace House - corner lot,Freehold,2,-,"1,948 sq. ft.",-,"RM 130,000",RM 67
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",21/12/2022,JALAN CANGGUNG 19,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 280,000",RM 215
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",19/12/2022,JALAN SELASIH 1,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 420,000",RM 238
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",14/12/2022,JALAN SELAYANG 17,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 410,000",RM 232
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",12/12/2022,JALAN SEMBILANG 4,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 330,000",RM 253
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",07/12/2022,JALAN SELAYANG 12,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 320,000",RM 246
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",06/12/2022,JALAN SELASIH 2,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 420,000",RM 238
"TAMAN PASIR PUTIH, Pasir Gudang, Johor",04/12/2022,JALAN SELAYANG 24,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 480,000",RM 272
"ELMINA WEST, Shah Alam, Selangor",16/03/2023,JALAN METAFASA U16/170,Terrace House - intermediate,Freehold,2,-,"1,202 sq. ft.",-,"RM 740,000",RM 616
"ELMINA WEST, Shah Alam, Selangor",21/02/2023,JALAN CASUARINA U17/59B,Terrace House - intermediate,Freehold,2,-,"1,402 sq. ft.",-,"RM 698,000",RM 498
"ELMINA WEST, Shah Alam, Selangor",13/02/2023,JALAN CASUARINA U17/63A,Terrace House - corner lot,Freehold,2,-,"3,061 sq. ft.",-,"RM 1,190,000",RM 389
"ELMINA WEST, Shah Alam, Selangor",05/01/2023,JALAN CASUARINA U17/60,Terrace House - intermediate,Freehold,2,-,"1,402 sq. ft.",-,"RM 690,000",RM 492
"ELMINA WEST, Shah Alam, Selangor",28/12/2022,JALAN CASUARINA U17/59B,Terrace House - end lot,Freehold,2,-,"2,090 sq. ft.",-,"RM 930,000",RM 445
"ELMINA WEST, Shah Alam, Selangor",23/11/2022,JALAN CASUARINA U17/62,Terrace House - intermediate,Freehold,2,-,"1,402 sq. ft.",-,"RM 690,000",RM 492
"ELMINA WEST, Shah Alam, Selangor",07/11/2022,JALAN CASUARINA U17/62,Terrace House - intermediate,Freehold,2,-,"1,402 sq. ft.",-,"RM 685,000",RM 489
"ELMINA WEST, Shah Alam, Selangor",01/11/2022,JALAN HOPEA U15/15C,Terrace House - intermediate,Freehold,2,-,"1,664 sq. ft.",-,"RM 980,000",RM 589
"ELMINA WEST, Shah Alam, Selangor",31/10/2022,JALAN METAFASA U16/173,Terrace House - intermediate,Freehold,2,-,"1,202 sq. ft.",-,"RM 690,000",RM 574
"ELMINA WEST, Shah Alam, Selangor",31/10/2022,JALAN METAFASA U16/160,Terrace House - intermediate,Freehold,2,-,"1,402 sq. ft.",-,"RM 800,000",RM 571
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",02/03/2023,LORONG SAMARINDAH BARU 17A,Terrace House - intermediate,Freehold,1,-,887 sq. ft.,-,"RM 198,000",RM 223
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",15/02/2023,LORONG SAMARINDAH 28,Semi D,Freehold,1,-,"3,357 sq. ft.",-,"RM 220,000",RM 66
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",14/02/2023,LORONG SAMARINDAH BARU 16E,Terrace House - end lot,Freehold,1,-,"1,533 sq. ft.",-,"RM 265,000",RM 173
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",21/11/2022,MUARA TUANG,Terrace House - corner lot,Freehold,1,-,"2,959 sq. ft.",-,"RM 340,000",RM 115
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",15/11/2022,LORONG SAMARINDAH 21A5,Terrace House - intermediate,Freehold,1,-,"1,194 sq. ft.",-,"RM 340,000",RM 285
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",11/11/2022,LORONG SAMARINDAH BARU 2,Terrace House - intermediate,Freehold,1,-,"1,802 sq. ft.",-,"RM 197,000",RM 109
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",11/11/2022,LORONG SAMARINDAH BARU 3K,Terrace House - corner lot,Freehold,1,-,"2,713 sq. ft.",-,"RM 340,000",RM 125
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",07/11/2022,LORONG SAMARINDAH BARU 18S3,Terrace House - end lot,Freehold,1,-,"5,026 sq. ft.",-,"RM 390,000",RM 78
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",28/10/2022,LORONG SAMARINDAH 21K8,Terrace House - intermediate,Freehold,1,-,"1,874 sq. ft.",-,"RM 350,000",RM 187
"TAMAN SAMARINDAH, Kota Samarahan, Sarawak",24/10/2022,LORONG SAMARAINDAH BARU 201A,Terrace House - corner lot,Freehold,1,-,"3,053 sq. ft.",-,"RM 380,000",RM 124
"TAMAN PULAI UTAMA, Skudai, Johor",13/02/2023,JALAN PULAI 14,Terrace House - corner lot,Freehold,2,-,"2,831 sq. ft.",-,"RM 660,000",RM 233
"TAMAN PULAI UTAMA, Skudai, Johor",01/02/2023,JALAN PULAI 3,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 400,000",RM 260
"TAMAN PULAI UTAMA, Skudai, Johor",11/01/2023,JALAN PULAI 28,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 550,000",RM 357
"TAMAN PULAI UTAMA, Skudai, Johor",27/12/2022,JALAN PULAI 50,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 500,000",RM 325
"TAMAN PULAI UTAMA, Skudai, Johor",21/12/2022,JALAN PULAI 49,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 500,000",RM 325
"TAMAN PULAI UTAMA, Skudai, Johor",16/12/2022,JALAN PULAI 28,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 605,000",RM 393
"TAMAN PULAI UTAMA, Skudai, Johor",14/12/2022,JALAN PULAI 3,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 490,000",RM 318
"TAMAN PULAI UTAMA, Skudai, Johor",08/12/2022,JALAN PULAI 66,Terrace House - intermediate,Freehold,2.5,-,"1,765 sq. ft.",-,"RM 620,000",RM 351
"TAMAN PULAI UTAMA, Skudai, Johor",08/12/2022,JALAN PULAI 70,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 580,000",RM 329
"TAMAN PULAI UTAMA, Skudai, Johor",01/12/2022,JALAN PULAI 49,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 510,000",RM 331
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",07/02/2023,JALAN SS 2/4,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 325,000",RM 232
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",07/02/2023,JALAN SS 7,Terrace House - intermediate,Freehold,2,-,883 sq. ft.,-,"RM 80,000",RM 91
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",14/01/2023,JALAN SS 2/16,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 360,000",RM 257
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",04/01/2023,JALAN SS 5/8,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 390,000",RM 279
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",30/12/2022,JALAN SS 8/6,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 370,000",RM 264
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",29/12/2022,JALAN SS 6/15,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 360,000",RM 257
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",22/12/2022,JALAN SS 2,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 320,000",RM 229
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",12/12/2022,JALAN SS 8/8,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 300,000",RM 214
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",08/12/2022,JALAN SS 6,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 400,000",RM 286
"TAMAN SRI SAUJANA, Kota Tinggi, Johor",29/11/2022,JALAN SS 2/5,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 360,000",RM 257
"BANDAR PARKLANDS, Klang, Selangor",18/01/2023,LORONG DELIMA 13/KS9,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 620,000",RM 376
"BANDAR PARKLANDS, Klang, Selangor",30/12/2022,LORONG KRISTAL 5A/KS09,Cluster House,Freehold,2,-,"2,210 sq. ft.",-,"RM 870,000",RM 394
"BANDAR PARKLANDS, Klang, Selangor",24/12/2022,LORONG KRISTAL 5G/KS9,Cluster House,Freehold,2,-,"2,210 sq. ft.",-,"RM 1,250,000",RM 566
"BANDAR PARKLANDS, Klang, Selangor",13/12/2022,LORONG DELIMA 15B/KS9,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 685,000",RM 415
"BANDAR PARKLANDS, Klang, Selangor",06/12/2022,LORONG KRISTAL 4F/KS9,Semi D,Freehold,2,-,"3,280 sq. ft.",-,"RM 1,380,000",RM 421
"BANDAR PARKLANDS, Klang, Selangor",05/12/2022,LORONG DELIMA 15/KS9,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 640,000",RM 388
"BANDAR PARKLANDS, Klang, Selangor",16/11/2022,LORONG DELIMA 4C/KS09,Terrace House - intermediate,Freehold,2,-,"1,500 sq. ft.",-,"RM 745,000",RM 497
"BANDAR PARKLANDS, Klang, Selangor",10/11/2022,LORONG DELIMA 4B/KS9,Terrace House - intermediate,Freehold,2,-,"1,500 sq. ft.",-,"RM 590,000",RM 393
"BANDAR PARKLANDS, Klang, Selangor",07/11/2022,LORONG DELIMA 14A/KS9,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 700,000",RM 424
"BANDAR PARKLANDS, Klang, Selangor",01/11/2022,LORONG KRISTAL 7G/KS9,Terrace House - intermediate,Freehold,2,-,"1,800 sq. ft.",-,"RM 790,000",RM 439
"TAMAN RIA, Sungai Petani, Kedah",27/01/2023,LORONG 68,Terrace House - intermediate,Freehold,1,-,"1,496 sq. ft.",-,"RM 175,000",RM 117
"TAMAN RIA, Sungai Petani, Kedah",27/01/2023,LORONG 79,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 170,000",RM 142
"TAMAN RIA, Sungai Petani, Kedah",17/01/2023,LORONG 100,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 200,000",RM 167
"TAMAN RIA, Sungai Petani, Kedah",17/01/2023,LORONG 63,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 188,000",RM 157
"TAMAN RIA, Sungai Petani, Kedah",13/01/2023,LORONG 15,Semi D,Freehold,1,-,"4,682 sq. ft.",-,"RM 220,000",RM 47
"TAMAN RIA, Sungai Petani, Kedah",03/01/2023,LORONG 60,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 180,000",RM 151
"TAMAN RIA, Sungai Petani, Kedah",30/12/2022,LORONG INAI 7,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 200,000",RM 167
"TAMAN RIA, Sungai Petani, Kedah",14/12/2022,LORONG 47,Terrace House - intermediate,Freehold,1,-,"1,496 sq. ft.",-,"RM 200,000",RM 134
"TAMAN RIA, Sungai Petani, Kedah",12/12/2022,LORONG 68,Terrace House - intermediate,Freehold,1,-,"1,496 sq. ft.",-,"RM 186,000",RM 124
"TAMAN RIA, Sungai Petani, Kedah",12/12/2022,LORONG 68,Terrace House - intermediate,Freehold,1,-,"1,496 sq. ft.",-,"RM 93,000",RM 62
"BANDAR SERI COALFIELDS, Ijok, Selangor",30/01/2023,JALAN BSC 1C/4,Semi D,Freehold,2,-,"3,197 sq. ft.",-,"RM 870,000",RM 272
"BANDAR SERI COALFIELDS, Ijok, Selangor",30/01/2023,"JALAN BSC 3C/1, PRESINT 3",Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 500,000",RM 357
"BANDAR SERI COALFIELDS, Ijok, Selangor",17/01/2023,JALAN BSC 1A/1,Terrace House - intermediate,Freehold,2,-,"1,798 sq. ft.",-,"RM 540,000",RM 300
"BANDAR SERI COALFIELDS, Ijok, Selangor",12/01/2023,JALAN BSC 1A/6,Terrace House - intermediate,Freehold,2,-,"1,798 sq. ft.",-,"RM 630,000",RM 350
"BANDAR SERI COALFIELDS, Ijok, Selangor",10/01/2023,JALAN BSC 1C/2,Semi D,Freehold,2,-,"3,498 sq. ft.",-,"RM 860,000",RM 246
"BANDAR SERI COALFIELDS, Ijok, Selangor",09/01/2023,JALAN BSC 1C/7,Semi D,Freehold,2,-,"3,197 sq. ft.",-,"RM 900,000",RM 282
"BANDAR SERI COALFIELDS, Ijok, Selangor",23/12/2022,JALAN BSC 1A/1,Terrace House - intermediate,Freehold,2,-,"1,798 sq. ft.",-,"RM 525,000",RM 292
"BANDAR SERI COALFIELDS, Ijok, Selangor",06/12/2022,JALAN BSC 4B/5,Terrace House - intermediate,Freehold,2,-,"2,336 sq. ft.",-,"RM 980,000",RM 420
"BANDAR SERI COALFIELDS, Ijok, Selangor",30/11/2022,JALAN BSC 1A/4,Terrace House - intermediate,Freehold,2,-,"2,271 sq. ft.",-,"RM 559,000",RM 246
"BANDAR SERI COALFIELDS, Ijok, Selangor",29/11/2022,JALAN BSC 3B/3,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 700,000",RM 425
"KOTA EMERALD, Rawang, Selangor",08/03/2023,JALAN ANGGUN 1D,Semi D,Freehold,2,-,"5,202 sq. ft.",-,"RM 1,200,000",RM 231
"KOTA EMERALD, Rawang, Selangor",08/02/2023,JALAN KE 9/2,Terrace House - intermediate,Freehold,2.5,-,"2,080 sq. ft.",-,"RM 920,000",RM 442
"KOTA EMERALD, Rawang, Selangor",11/01/2023,JALAN KE 13/2E2,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 650,000",RM 394
"KOTA EMERALD, Rawang, Selangor",13/12/2022,JALAN ANGGUN 1E,Semi D,Freehold,2,-,"2,625 sq. ft.",-,"RM 760,000",RM 290
"KOTA EMERALD, Rawang, Selangor",25/11/2022,JALAN KE 12/2,Terrace House - end lot,Freehold,2,-,"2,049 sq. ft.",-,"RM 820,000",RM 400
"KOTA EMERALD, Rawang, Selangor",10/11/2022,JALAN KE 6/3,Terrace House - end lot,Freehold,2,-,"2,434 sq. ft.",-,"RM 500,000",RM 205
"KOTA EMERALD, Rawang, Selangor",03/11/2022,JALAN ANGGUN 1H,Semi D,Freehold,2,-,"2,400 sq. ft.",-,"RM 1,250,000",RM 521
"KOTA EMERALD, Rawang, Selangor",21/10/2022,JALAN 1/7,Terrace House - intermediate,Freehold,2,-,"1,300 sq. ft.",-,"RM 490,000",RM 377
"KOTA EMERALD, Rawang, Selangor",11/10/2022,JALAN KE 8/1B,Terrace House - intermediate,Freehold,2,-,"1,400 sq. ft.",-,"RM 475,000",RM 339
"KOTA EMERALD, Rawang, Selangor",03/10/2022,JALAN ANGGUN 1H,Semi D,Freehold,2,-,"2,400 sq. ft.",-,"RM 880,000",RM 367
"TAMAN AUSTIN DUTA, Tebrau, Johor",16/01/2023,JALAN AUSTIN DUTA 1/5,Terrace House - intermediate,Freehold,2,-,"1,679 sq. ft.",-,"RM 718,000",RM 428
"TAMAN AUSTIN DUTA, Tebrau, Johor",10/01/2023,JALAN AUSTIN DUTA 4/7,Terrace House - intermediate,Freehold,2,-,"1,680 sq. ft.",-,"RM 700,000",RM 417
"TAMAN AUSTIN DUTA, Tebrau, Johor",30/12/2022,JALAN AUSTIN DUTA 2/5,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 670,000",RM 435
"TAMAN AUSTIN DUTA, Tebrau, Johor",29/12/2022,JALAN AUSTIN DUTA 1/1,Terrace House - intermediate,Freehold,2,-,"1,711 sq. ft.",-,"RM 715,000",RM 418
"TAMAN AUSTIN DUTA, Tebrau, Johor",20/12/2022,JALAN AUSTIN DUTA 2/8,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 730,000",RM 474
"TAMAN AUSTIN DUTA, Tebrau, Johor",25/11/2022,JALAN AUSTIN DUTA 2/2,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 680,000",RM 442
"TAMAN AUSTIN DUTA, Tebrau, Johor",25/11/2022,JALAN AUSTIN DUTA 1/5,Terrace House - intermediate,Freehold,2,-,"1,679 sq. ft.",-,"RM 750,000",RM 447
"TAMAN AUSTIN DUTA, Tebrau, Johor",23/11/2022,JALAN AUSTIN DUTA 1/6,Terrace House - intermediate,Freehold,2,-,"1,679 sq. ft.",-,"RM 780,000",RM 465
"TAMAN AUSTIN DUTA, Tebrau, Johor",09/11/2022,JALAN AUSTIN DUTA 1/5,Terrace House - intermediate,Freehold,2,-,"1,679 sq. ft.",-,"RM 678,000",RM 404
"TAMAN AUSTIN DUTA, Tebrau, Johor",07/11/2022,JALAN AUSTIN DUTA 2/8,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 680,000",RM 442
"Amber Court Apartment, Genting Highlands, Pahang",16/01/2023,-,646 sq. ft.,"RM 150,000",RM 232
"Amber Court Apartment, Genting Highlands, Pahang",13/01/2023,-,646 sq. ft.,"RM 165,000",RM 255
"Amber Court Apartment, Genting Highlands, Pahang",11/01/2023,-,646 sq. ft.,"RM 185,000",RM 286
"Amber Court Apartment, Genting Highlands, Pahang",11/01/2023,-,646 sq. ft.,"RM 185,000",RM 286
"Amber Court Apartment, Genting Highlands, Pahang",03/01/2023,-,657 sq. ft.,"RM 225,000",RM 342
"Amber Court Apartment, Genting Highlands, Pahang",15/12/2022,-,"1,195 sq. ft.","RM 242,500",RM 203
"Amber Court Apartment, Genting Highlands, Pahang",13/12/2022,-,657 sq. ft.,"RM 70,000",RM 107
"Amber Court Apartment, Genting Highlands, Pahang",13/12/2022,-,646 sq. ft.,"RM 165,000",RM 255
"Amber Court Apartment, Genting Highlands, Pahang",09/12/2022,-,936 sq. ft.,"RM 250,000",RM 267
"Amber Court Apartment, Genting Highlands, Pahang",15/11/2022,-,624 sq. ft.,"RM 170,000",RM 272
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",06/03/2023,JALAN POLITEKNIK 27,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 210,000",RM 161
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",25/01/2023,JALAN POLITEKNIK 31,Terrace House - end lot,Freehold,1,-,"1,302 sq. ft.",-,"RM 220,000",RM 169
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",16/01/2023,JALAN POLITEKNIK 16,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 180,000",RM 138
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",05/01/2023,JALAN POLITEKNIK 30,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 260,000",RM 200
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",23/12/2022,JALAN POLITEKNIK 29,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 180,000",RM 138
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",12/12/2022,JALAN POLITEKNIK 24,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 200,000",RM 154
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",09/12/2022,JALAN POLITEKNIK 29,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 165,000",RM 127
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",06/12/2022,JALAN POLITEKNIK 11,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 240,000",RM 184
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",25/11/2022,JALAN POLITEKNIK 27,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 170,000",RM 131
"TAMAN POLITEKNIK, Telok Kemang, Negeri Sembilan",25/11/2022,JALAN POLITEKNIK 5,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 215,000",RM 165
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",28/02/2023,LORONG SIAKAP 7,Terrace House - corner lot,Leasehold,2,-,"2,737 sq. ft.",-,"RM 750,000",RM 274
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",19/01/2023,LORONG TENGGIRI 28,Terrace House - intermediate,Leasehold,2,-,"1,142 sq. ft.",-,"RM 465,000",RM 407
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",18/01/2023,PINTAS SEMBILANG 6,Cluster House - intermediate,Leasehold,2,-,538 sq. ft.,-,"RM 227,000",RM 422
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",29/12/2022,LORONG SEMBILANG 18,Cluster House - intermediate,Leasehold,2,-,598 sq. ft.,-,"RM 100,000",RM 167
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",06/12/2022,LORONG SEMBILANG 19,Cluster House - end lot,Leasehold,3,-,861 sq. ft.,-,"RM 238,000",RM 276
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",05/12/2022,PINTAS SEMBILANG II,Cluster House - intermediate,Leasehold,2,-,958 sq. ft.,-,"RM 200,000",RM 209
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",30/11/2022,TAMAN SIAKAP,Terrace House - corner lot,Leasehold,1,-,"1,766 sq. ft.",-,"RM 350,000",RM 198
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",15/11/2022,LTG. SEMBILANG,Terrace House - intermediate,Leasehold,2,-,"1,120 sq. ft.",-,"RM 330,000",RM 295
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",14/11/2022,PINTAS SEMBILANG 14,Cluster House,Leasehold,2,-,538 sq. ft.,-,"RM 200,000",RM 372
"BANDAR SEBERANG JAYA, Seberang Jaya, Penang",09/11/2022,LORONG SIAKAP 22,Cluster House - end lot,Leasehold,2,-,953 sq. ft.,-,"RM 220,000",RM 231
"AMBANG BOTANIC, Klang, Selangor",01/02/2023,JALAN IMPIAN 9A/KS6,Semi D,Freehold,3,-,"3,600 sq. ft.",-,"RM 2,120,000",RM 589
"AMBANG BOTANIC, Klang, Selangor",26/01/2023,JALAN IMPIAN 8B/KS6,Terrace House - end lot,Freehold,2,-,"2,563 sq. ft.",-,"RM 1,050,000",RM 410
"AMBANG BOTANIC, Klang, Selangor",06/01/2023,JALAN IMPIAN 9A/KS6,Semi D,Freehold,3,-,"3,600 sq. ft.",-,"RM 2,120,000",RM 589
"AMBANG BOTANIC, Klang, Selangor",31/12/2022,JALAN IMPIAN 6D/KS6,Bungalow,Freehold,3,-,"5,400 sq. ft.",-,"RM 3,550,000",RM 657
"AMBANG BOTANIC, Klang, Selangor",23/12/2022,JALAN IMPIAN 1J,Terrace House - intermediate,Freehold,2,-,"1,800 sq. ft.",-,"RM 1,230,000",RM 683
"AMBANG BOTANIC, Klang, Selangor",13/12/2022,JALAN IMPIAN 10B/KS07,Terrace House - intermediate,Freehold,2,-,"1,300 sq. ft.",-,"RM 720,000",RM 554
"AMBANG BOTANIC, Klang, Selangor",05/12/2022,LENGKUK REBUNG KS6,Bungalow,Freehold,3,-,"13,595 sq. ft.",-,"RM 3,700,000",RM 272
